# generated from db/map.db — do not edit by hand
# metres from the map's SOUTH-WEST corner, x east, y north
# THE DRAWN LINE, not the database waypoints, and that is the whole
# point: the core measures road access against the line the player
# SEES, and the sheets and the layer draw this same smoothing. A road
# the core believes is ten metres from where it is drawn refuses a
# building the player can see standing on the verge.
# kind=path is NOT road access (unit rules §12): a cart does not pass.
# the first column is `road` and not `key`: one road is many rows, and
# to the core's loader a column named `key` means one row per entity.
# THIS IS THE SEED, NOT THE WHOLE SUBJECT. Roads that come with the
# map live here; roads the player lays are the core's own and live in
# the save. This file never grows by play.
road,kind,removable,seq,node,x_m,y_m,mark
road_resort_spur,road,1,24,1,9600.0,7600.0,
road_resort_spur,road,1,25,0,9607.3,7616.2,
road_resort_spur,road,1,26,0,9614.7,7632.7,
road_resort_spur,road,1,27,0,9622.2,7649.5,
road_resort_spur,road,1,28,0,9629.6,7666.4,
road_resort_spur,road,1,29,0,9637.1,7683.5,
road_resort_spur,road,1,30,0,9644.5,7700.6,
road_resort_spur,road,1,31,0,9651.9,7717.8,
road_resort_spur,road,1,32,0,9659.3,7734.8,
road_resort_spur,road,1,33,0,9666.5,7751.8,
road_resort_spur,road,1,34,0,9673.6,7768.5,
road_resort_spur,road,1,35,0,9680.6,7785.0,
road_resort_spur,road,1,36,0,9687.5,7801.2,
road_resort_spur,road,1,37,0,9694.2,7817.1,
road_resort_spur,road,1,38,0,9700.7,7832.5,
road_resort_spur,road,1,39,0,9706.9,7847.5,
road_resort_spur,road,1,40,0,9713.0,7861.9,
road_resort_spur,road,1,41,0,9718.7,7875.6,
road_resort_spur,road,1,42,0,9724.2,7888.8,
road_resort_spur,road,1,43,0,9729.4,7901.1,
road_resort_spur,road,1,44,0,9734.3,7912.7,
road_resort_spur,road,1,45,0,9738.8,7923.5,
road_resort_spur,road,1,46,0,9742.9,7933.3,
road_resort_spur,road,1,47,0,9746.7,7942.2,
road_resort_spur,road,1,48,1,9750.0,7950.0,
road_village_lane_e,road,1,0,1,8900.0,9190.0,
road_village_lane_e,road,1,1,0,8900.1,9193.2,
road_village_lane_e,road,1,2,0,8900.3,9196.8,
road_village_lane_e,road,1,3,0,8900.5,9200.8,
road_village_lane_e,road,1,4,0,8900.7,9205.2,
road_village_lane_e,road,1,5,0,8900.9,9210.0,
road_village_lane_e,road,1,6,0,8901.1,9215.2,
road_village_lane_e,road,1,7,0,8901.4,9220.6,
road_village_lane_e,road,1,8,0,8901.7,9226.3,
road_village_lane_e,road,1,9,0,8901.9,9232.2,
road_village_lane_e,road,1,10,0,8902.2,9238.4,
road_village_lane_e,road,1,11,0,8902.5,9244.8,
road_village_lane_e,road,1,12,0,8902.8,9251.2,
road_village_lane_e,road,1,13,0,8903.1,9257.9,
road_village_lane_e,road,1,14,0,8903.4,9264.6,
road_village_lane_e,road,1,15,0,8903.6,9271.3,
road_village_lane_e,road,1,16,0,8903.9,9278.1,
road_village_lane_e,road,1,17,0,8904.1,9284.9,
road_village_lane_e,road,1,18,0,8904.3,9291.7,
road_village_lane_e,road,1,19,0,8904.5,9298.4,
road_village_lane_e,road,1,20,0,8904.7,9305.0,
road_village_lane_e,road,1,21,0,8904.8,9311.5,
road_village_lane_e,road,1,22,0,8904.9,9317.9,
road_village_lane_e,road,1,23,0,8905.0,9324.1,
road_village_lane_e,road,1,24,1,8905.0,9330.0,
road_village_lane_e,road,1,25,0,8905.0,9335.9,
road_village_lane_e,road,1,26,0,8904.9,9342.1,
road_village_lane_e,road,1,27,0,8904.8,9348.5,
road_village_lane_e,road,1,28,0,8904.7,9355.0,
road_village_lane_e,road,1,29,0,8904.5,9361.6,
road_village_lane_e,road,1,30,0,8904.3,9368.3,
road_village_lane_e,road,1,31,0,8904.1,9375.1,
road_village_lane_e,road,1,32,0,8903.9,9381.9,
road_village_lane_e,road,1,33,0,8903.6,9388.7,
road_village_lane_e,road,1,34,0,8903.4,9395.4,
road_village_lane_e,road,1,35,0,8903.1,9402.1,
road_village_lane_e,road,1,36,0,8902.8,9408.8,
road_village_lane_e,road,1,37,0,8902.5,9415.2,
road_village_lane_e,road,1,38,0,8902.2,9421.6,
road_village_lane_e,road,1,39,0,8901.9,9427.8,
road_village_lane_e,road,1,40,0,8901.7,9433.7,
road_village_lane_e,road,1,41,0,8901.4,9439.4,
road_village_lane_e,road,1,42,0,8901.1,9444.8,
road_village_lane_e,road,1,43,0,8900.9,9450.0,
road_village_lane_e,road,1,44,0,8900.7,9454.8,
road_village_lane_e,road,1,45,0,8900.5,9459.2,
road_village_lane_e,road,1,46,0,8900.3,9463.2,
road_village_lane_e,road,1,47,0,8900.1,9466.8,
road_village_lane_e,road,1,48,1,8900.0,9470.0,
road_village_lane_w,road,1,0,1,8542.0,9190.0,
road_village_lane_w,road,1,1,0,8542.1,9193.2,
road_village_lane_w,road,1,2,0,8542.3,9196.8,
road_village_lane_w,road,1,3,0,8542.5,9200.8,
road_village_lane_w,road,1,4,0,8542.7,9205.2,
road_village_lane_w,road,1,5,0,8542.9,9210.0,
road_village_lane_w,road,1,6,0,8543.1,9215.2,
road_village_lane_w,road,1,7,0,8543.4,9220.6,
road_village_lane_w,road,1,8,0,8543.7,9226.3,
road_village_lane_w,road,1,9,0,8543.9,9232.2,
road_village_lane_w,road,1,10,0,8544.2,9238.4,
road_village_lane_w,road,1,11,0,8544.5,9244.8,
road_village_lane_w,road,1,12,0,8544.8,9251.2,
road_village_lane_w,road,1,13,0,8545.1,9257.9,
road_village_lane_w,road,1,14,0,8545.4,9264.6,
road_village_lane_w,road,1,15,0,8545.6,9271.3,
road_village_lane_w,road,1,16,0,8545.9,9278.1,
road_village_lane_w,road,1,17,0,8546.1,9284.9,
road_village_lane_w,road,1,18,0,8546.3,9291.7,
road_village_lane_w,road,1,19,0,8546.5,9298.4,
road_village_lane_w,road,1,20,0,8546.7,9305.0,
road_village_lane_w,road,1,21,0,8546.8,9311.5,
road_village_lane_w,road,1,22,0,8546.9,9317.9,
road_village_lane_w,road,1,23,0,8547.0,9324.1,
road_village_lane_w,road,1,24,1,8547.0,9330.0,
road_village_lane_w,road,1,25,0,8547.0,9335.9,
road_village_lane_w,road,1,26,0,8546.9,9342.1,
road_village_lane_w,road,1,27,0,8546.8,9348.5,
road_village_lane_w,road,1,28,0,8546.7,9355.0,
road_village_lane_w,road,1,29,0,8546.5,9361.6,
road_village_lane_w,road,1,30,0,8546.3,9368.3,
road_village_lane_w,road,1,31,0,8546.1,9375.1,
road_village_lane_w,road,1,32,0,8545.9,9381.9,
road_village_lane_w,road,1,33,0,8545.6,9388.7,
road_village_lane_w,road,1,34,0,8545.4,9395.4,
road_village_lane_w,road,1,35,0,8545.1,9402.1,
road_village_lane_w,road,1,36,0,8544.8,9408.8,
road_village_lane_w,road,1,37,0,8544.5,9415.2,
road_village_lane_w,road,1,38,0,8544.2,9421.6,
road_village_lane_w,road,1,39,0,8543.9,9427.8,
road_village_lane_w,road,1,40,0,8543.7,9433.7,
road_village_lane_w,road,1,41,0,8543.4,9439.4,
road_village_lane_w,road,1,42,0,8543.1,9444.8,
road_village_lane_w,road,1,43,0,8542.9,9450.0,
road_village_lane_w,road,1,44,0,8542.7,9454.8,
road_village_lane_w,road,1,45,0,8542.5,9459.2,
road_village_lane_w,road,1,46,0,8542.3,9463.2,
road_village_lane_w,road,1,47,0,8542.1,9466.8,
road_village_lane_w,road,1,48,1,8542.0,9470.0,
road_village_spur,road,1,0,1,7013.6,9015.6,junction
road_village_spur,road,1,1,0,7021.2,9016.1,
road_village_spur,road,1,2,0,7029.8,9016.7,
road_village_spur,road,1,3,0,7039.5,9017.4,
road_village_spur,road,1,4,0,7050.0,9018.1,
road_village_spur,road,1,5,0,7061.5,9018.8,
road_village_spur,road,1,6,0,7073.7,9019.6,
road_village_spur,road,1,7,0,7086.7,9020.5,
road_village_spur,road,1,8,0,7100.3,9021.3,
road_village_spur,road,1,9,0,7114.5,9022.3,
road_village_spur,road,1,10,0,7129.2,9023.2,
road_village_spur,road,1,11,0,7144.4,9024.3,
road_village_spur,road,1,12,0,7159.9,9025.3,
road_village_spur,road,1,13,0,7175.8,9026.4,
road_village_spur,road,1,14,0,7191.8,9027.5,
road_village_spur,road,1,15,0,7208.1,9028.6,
road_village_spur,road,1,16,0,7224.4,9029.8,
road_village_spur,road,1,17,0,7240.8,9031.0,
road_village_spur,road,1,18,0,7257.1,9032.2,
road_village_spur,road,1,19,0,7273.2,9033.5,
road_village_spur,road,1,20,0,7289.3,9034.7,
road_village_spur,road,1,21,0,7305.0,9036.0,
road_village_spur,road,1,22,0,7320.4,9037.3,
road_village_spur,road,1,23,0,7335.4,9038.7,
road_village_spur,road,1,24,1,7350.0,9040.0,
road_village_spur,road,1,25,0,7364.3,9041.4,
road_village_spur,road,1,26,0,7378.8,9042.8,
road_village_spur,road,1,27,0,7393.3,9044.3,
road_village_spur,road,1,28,0,7407.9,9045.9,
road_village_spur,road,1,29,0,7422.5,9047.5,
road_village_spur,road,1,30,0,7437.2,9049.1,
road_village_spur,road,1,31,0,7452.0,9050.8,
road_village_spur,road,1,32,0,7466.8,9052.5,
road_village_spur,road,1,33,0,7481.6,9054.3,
road_village_spur,road,1,34,0,7496.4,9056.1,
road_village_spur,road,1,35,0,7511.2,9057.9,
road_village_spur,road,1,36,0,7526.0,9059.6,
road_village_spur,road,1,37,0,7540.8,9061.5,
road_village_spur,road,1,38,0,7555.6,9063.3,
road_village_spur,road,1,39,0,7570.3,9065.0,
road_village_spur,road,1,40,0,7585.1,9066.8,
road_village_spur,road,1,41,0,7599.7,9068.6,
road_village_spur,road,1,42,0,7614.3,9070.3,
road_village_spur,road,1,43,0,7628.8,9072.1,
road_village_spur,road,1,44,0,7643.2,9073.7,
road_village_spur,road,1,45,0,7657.6,9075.4,
road_village_spur,road,1,46,0,7671.8,9077.0,
road_village_spur,road,1,47,0,7686.0,9078.5,
road_village_spur,road,1,48,1,7700.0,9080.0,
road_village_spur,road,1,49,0,7714.2,9081.5,
road_village_spur,road,1,50,0,7728.7,9082.9,
road_village_spur,road,1,51,0,7743.6,9084.4,
road_village_spur,road,1,52,0,7758.8,9085.9,
road_village_spur,road,1,53,0,7774.1,9087.4,
road_village_spur,road,1,54,0,7789.6,9088.9,
road_village_spur,road,1,55,0,7805.2,9090.4,
road_village_spur,road,1,56,0,7820.7,9091.9,
road_village_spur,road,1,57,0,7836.3,9093.3,
road_village_spur,road,1,58,0,7851.7,9094.7,
road_village_spur,road,1,59,0,7866.9,9096.1,
road_village_spur,road,1,60,0,7881.9,9097.5,
road_village_spur,road,1,61,0,7896.6,9098.8,
road_village_spur,road,1,62,0,7910.9,9100.1,
road_village_spur,road,1,63,0,7924.8,9101.4,
road_village_spur,road,1,64,0,7938.1,9102.6,
road_village_spur,road,1,65,0,7951.0,9103.7,
road_village_spur,road,1,66,0,7963.2,9104.8,
road_village_spur,road,1,67,0,7974.7,9105.9,
road_village_spur,road,1,68,0,7985.5,9106.9,
road_village_spur,road,1,69,0,7995.5,9107.8,
road_village_spur,road,1,70,0,8004.6,9108.6,
road_village_spur,road,1,71,0,8012.8,9109.3,
road_village_spur,road,1,72,1,8020.0,9110.0,village
road_village_street,road,1,0,1,8020.0,9110.0,
road_village_street,road,1,1,0,8020.7,9113.2,
road_village_street,road,1,2,0,8021.4,9116.9,
road_village_street,road,1,3,0,8022.1,9121.2,
road_village_street,road,1,4,0,8022.9,9125.9,
road_village_street,road,1,5,0,8023.8,9131.0,
road_village_street,road,1,6,0,8024.7,9136.5,
road_village_street,road,1,7,0,8025.7,9142.3,
road_village_street,road,1,8,0,8026.7,9148.4,
road_village_street,road,1,9,0,8027.7,9154.8,
road_village_street,road,1,10,0,8028.9,9161.3,
road_village_street,road,1,11,0,8030.0,9168.1,
road_village_street,road,1,12,0,8031.2,9174.9,
road_village_street,road,1,13,0,8032.5,9181.8,
road_village_street,road,1,14,0,8033.9,9188.7,
road_village_street,road,1,15,0,8035.2,9195.6,
road_village_street,road,1,16,0,8036.7,9202.4,
road_village_street,road,1,17,0,8038.2,9209.2,
road_village_street,road,1,18,0,8039.7,9215.8,
road_village_street,road,1,19,0,8041.3,9222.2,
road_village_street,road,1,20,0,8042.9,9228.4,
road_village_street,road,1,21,0,8044.6,9234.3,
road_village_street,road,1,22,0,8046.4,9239.9,
road_village_street,road,1,23,0,8048.2,9245.2,
road_village_street,road,1,24,1,8050.0,9250.0,
road_village_street,road,1,25,0,8051.9,9254.6,
road_village_street,road,1,26,0,8053.7,9259.1,
road_village_street,road,1,27,0,8055.5,9263.5,
road_village_street,road,1,28,0,8057.3,9267.8,
road_village_street,road,1,29,0,8059.1,9272.1,
road_village_street,road,1,30,0,8061.0,9276.2,
road_village_street,road,1,31,0,8062.8,9280.3,
road_village_street,road,1,32,0,8064.7,9284.3,
road_village_street,road,1,33,0,8066.7,9288.1,
road_village_street,road,1,34,0,8068.7,9291.9,
road_village_street,road,1,35,0,8070.8,9295.5,
road_village_street,road,1,36,0,8073.0,9299.1,
road_village_street,road,1,37,0,8075.2,9302.5,
road_village_street,road,1,38,0,8077.6,9305.8,
road_village_street,road,1,39,0,8080.1,9309.0,
road_village_street,road,1,40,0,8082.8,9312.1,
road_village_street,road,1,41,0,8085.6,9315.0,
road_village_street,road,1,42,0,8088.5,9317.8,
road_village_street,road,1,43,0,8091.6,9320.5,
road_village_street,road,1,44,0,8094.9,9323.1,
road_village_street,road,1,45,0,8098.3,9325.5,
road_village_street,road,1,46,0,8102.0,9327.8,
road_village_street,road,1,47,0,8105.9,9330.0,
road_village_street,road,1,48,1,8110.0,9332.0,
road_village_street,road,1,49,0,8114.4,9333.8,
road_village_street,road,1,50,0,8119.0,9335.5,
road_village_street,road,1,51,0,8123.9,9336.9,
road_village_street,road,1,52,0,8129.0,9338.2,
road_village_street,road,1,53,0,8134.3,9339.4,
road_village_street,road,1,54,0,8139.8,9340.3,
road_village_street,road,1,55,0,8145.5,9341.1,
road_village_street,road,1,56,0,8151.4,9341.8,
road_village_street,road,1,57,0,8157.4,9342.4,
road_village_street,road,1,58,0,8163.5,9342.9,
road_village_street,road,1,59,0,8169.8,9343.2,
road_village_street,road,1,60,0,8176.1,9343.5,
road_village_street,road,1,61,0,8182.5,9343.7,
road_village_street,road,1,62,0,8188.9,9343.8,
road_village_street,road,1,63,0,8195.4,9343.8,
road_village_street,road,1,64,0,8201.9,9343.8,
road_village_street,road,1,65,0,8208.5,9343.8,
road_village_street,road,1,66,0,8214.9,9343.7,
road_village_street,road,1,67,0,8221.4,9343.6,
road_village_street,road,1,68,0,8227.8,9343.5,
road_village_street,road,1,69,0,8234.1,9343.3,
road_village_street,road,1,70,0,8240.4,9343.2,
road_village_street,road,1,71,0,8246.5,9343.2,
road_village_street,road,1,72,1,8252.5,9343.1,
road_village_street,road,1,73,0,8258.4,9343.0,
road_village_street,road,1,74,0,8264.4,9342.9,
road_village_street,road,1,75,0,8270.3,9342.6,
road_village_street,road,1,76,0,8276.2,9342.3,
road_village_street,road,1,77,0,8282.2,9342.0,
road_village_street,road,1,78,0,8288.1,9341.6,
road_village_street,road,1,79,0,8294.1,9341.1,
road_village_street,road,1,80,0,8300.0,9340.6,
road_village_street,road,1,81,0,8305.9,9340.0,
road_village_street,road,1,82,0,8311.9,9339.4,
road_village_street,road,1,83,0,8317.8,9338.8,
road_village_street,road,1,84,0,8323.8,9338.1,
road_village_street,road,1,85,0,8329.7,9337.5,
road_village_street,road,1,86,0,8335.6,9336.8,
road_village_street,road,1,87,0,8341.6,9336.1,
road_village_street,road,1,88,0,8347.5,9335.4,
road_village_street,road,1,89,0,8353.4,9334.7,
road_village_street,road,1,90,0,8359.4,9334.0,
road_village_street,road,1,91,0,8365.3,9333.3,
road_village_street,road,1,92,0,8371.2,9332.6,
road_village_street,road,1,93,0,8377.2,9332.0,
road_village_street,road,1,94,0,8383.1,9331.3,
road_village_street,road,1,95,0,8389.1,9330.8,
road_village_street,road,1,96,1,8395.0,9330.2,
road_village_street,road,1,97,0,8400.9,9329.6,
road_village_street,road,1,98,0,8406.9,9329.1,
road_village_street,road,1,99,0,8412.8,9328.4,
road_village_street,road,1,100,0,8418.8,9327.8,
road_village_street,road,1,101,0,8424.7,9327.1,
road_village_street,road,1,102,0,8430.6,9326.4,
road_village_street,road,1,103,0,8436.6,9325.7,
road_village_street,road,1,104,0,8442.5,9325.0,
road_village_street,road,1,105,0,8448.4,9324.3,
road_village_street,road,1,106,0,8454.4,9323.6,
road_village_street,road,1,107,0,8460.3,9323.0,
road_village_street,road,1,108,0,8466.2,9322.3,
road_village_street,road,1,109,0,8472.2,9321.7,
road_village_street,road,1,110,0,8478.1,9321.0,
road_village_street,road,1,111,0,8484.1,9320.4,
road_village_street,road,1,112,0,8490.0,9319.9,
road_village_street,road,1,113,0,8495.9,9319.4,
road_village_street,road,1,114,0,8501.9,9318.9,
road_village_street,road,1,115,0,8507.8,9318.5,
road_village_street,road,1,116,0,8513.8,9318.1,
road_village_street,road,1,117,0,8519.7,9317.9,
road_village_street,road,1,118,0,8525.6,9317.6,
road_village_street,road,1,119,0,8531.6,9317.5,
road_village_street,road,1,120,1,8537.5,9317.4,
road_village_street,road,1,121,0,8543.4,9317.4,
road_village_street,road,1,122,0,8549.4,9317.5,
road_village_street,road,1,123,0,8555.3,9317.6,
road_village_street,road,1,124,0,8561.2,9317.9,
road_village_street,road,1,125,0,8567.2,9318.2,
road_village_street,road,1,126,0,8573.1,9318.5,
road_village_street,road,1,127,0,8579.1,9318.9,
road_village_street,road,1,128,0,8585.0,9319.3,
road_village_street,road,1,129,0,8590.9,9319.8,
road_village_street,road,1,130,0,8596.9,9320.3,
road_village_street,road,1,131,0,8602.8,9320.9,
road_village_street,road,1,132,0,8608.8,9321.5,
road_village_street,road,1,133,0,8614.7,9322.1,
road_village_street,road,1,134,0,8620.6,9322.7,
road_village_street,road,1,135,0,8626.6,9323.3,
road_village_street,road,1,136,0,8632.5,9323.9,
road_village_street,road,1,137,0,8638.4,9324.5,
road_village_street,road,1,138,0,8644.4,9325.2,
road_village_street,road,1,139,0,8650.3,9325.8,
road_village_street,road,1,140,0,8656.2,9326.4,
road_village_street,road,1,141,0,8662.2,9326.9,
road_village_street,road,1,142,0,8668.1,9327.5,
road_village_street,road,1,143,0,8674.1,9328.0,
road_village_street,road,1,144,1,8680.0,9328.5,
road_village_street,road,1,145,0,8685.9,9329.0,
road_village_street,road,1,146,0,8691.9,9329.5,
road_village_street,road,1,147,0,8697.8,9330.1,
road_village_street,road,1,148,0,8703.8,9330.6,
road_village_street,road,1,149,0,8709.7,9331.2,
road_village_street,road,1,150,0,8715.6,9331.8,
road_village_street,road,1,151,0,8721.6,9332.5,
road_village_street,road,1,152,0,8727.5,9333.1,
road_village_street,road,1,153,0,8733.4,9333.7,
road_village_street,road,1,154,0,8739.4,9334.3,
road_village_street,road,1,155,0,8745.3,9334.9,
road_village_street,road,1,156,0,8751.2,9335.5,
road_village_street,road,1,157,0,8757.2,9336.1,
road_village_street,road,1,158,0,8763.1,9336.7,
road_village_street,road,1,159,0,8769.1,9337.2,
road_village_street,road,1,160,0,8775.0,9337.7,
road_village_street,road,1,161,0,8780.9,9338.1,
road_village_street,road,1,162,0,8786.9,9338.5,
road_village_street,road,1,163,0,8792.8,9338.8,
road_village_street,road,1,164,0,8798.8,9339.1,
road_village_street,road,1,165,0,8804.7,9339.4,
road_village_street,road,1,166,0,8810.6,9339.5,
road_village_street,road,1,167,0,8816.6,9339.6,
road_village_street,road,1,168,1,8822.5,9339.6,
road_village_street,road,1,169,0,8828.4,9339.5,
road_village_street,road,1,170,0,8834.4,9339.4,
road_village_street,road,1,171,0,8840.3,9339.1,
road_village_street,road,1,172,0,8846.2,9338.9,
road_village_street,road,1,173,0,8852.2,9338.5,
road_village_street,road,1,174,0,8858.1,9338.1,
road_village_street,road,1,175,0,8864.1,9337.6,
road_village_street,road,1,176,0,8870.0,9337.1,
road_village_street,road,1,177,0,8875.9,9336.6,
road_village_street,road,1,178,0,8881.9,9336.0,
road_village_street,road,1,179,0,8887.8,9335.3,
road_village_street,road,1,180,0,8893.8,9334.7,
road_village_street,road,1,181,0,8899.7,9334.0,
road_village_street,road,1,182,0,8905.6,9333.4,
road_village_street,road,1,183,0,8911.6,9332.7,
road_village_street,road,1,184,0,8917.5,9332.0,
road_village_street,road,1,185,0,8923.4,9331.3,
road_village_street,road,1,186,0,8929.4,9330.6,
road_village_street,road,1,187,0,8935.3,9329.9,
road_village_street,road,1,188,0,8941.2,9329.2,
road_village_street,road,1,189,0,8947.2,9328.6,
road_village_street,road,1,190,0,8953.1,9327.9,
road_village_street,road,1,191,0,8959.1,9327.4,
road_village_street,road,1,192,1,8965.0,9326.8,
road_village_street,road,1,193,0,8970.9,9326.2,
road_village_street,road,1,194,0,8976.9,9325.7,
road_village_street,road,1,195,0,8982.9,9325.0,
road_village_street,road,1,196,0,8988.9,9324.4,
road_village_street,road,1,197,0,8994.9,9323.7,
road_village_street,road,1,198,0,9000.9,9323.0,
road_village_street,road,1,199,0,9007.0,9322.4,
road_village_street,road,1,200,0,9013.0,9321.7,
road_village_street,road,1,201,0,9019.0,9321.0,
road_village_street,road,1,202,0,9025.1,9320.3,
road_village_street,road,1,203,0,9031.1,9319.6,
road_village_street,road,1,204,0,9037.1,9318.9,
road_village_street,road,1,205,0,9043.1,9318.3,
road_village_street,road,1,206,0,9049.1,9317.6,
road_village_street,road,1,207,0,9055.1,9317.1,
road_village_street,road,1,208,0,9061.0,9316.5,
road_village_street,road,1,209,0,9066.9,9316.0,
road_village_street,road,1,210,0,9072.8,9315.5,
road_village_street,road,1,211,0,9078.7,9315.1,
road_village_street,road,1,212,0,9084.5,9314.7,
road_village_street,road,1,213,0,9090.3,9314.4,
road_village_street,road,1,214,0,9096.1,9314.2,
road_village_street,road,1,215,0,9101.8,9314.0,
road_village_street,road,1,216,1,9107.5,9313.9,
road_village_street,road,1,217,0,9113.2,9313.9,
road_village_street,road,1,218,0,9119.1,9314.0,
road_village_street,road,1,219,0,9125.1,9314.1,
road_village_street,road,1,220,0,9131.2,9314.4,
road_village_street,road,1,221,0,9137.4,9314.7,
road_village_street,road,1,222,0,9143.7,9315.0,
road_village_street,road,1,223,0,9149.9,9315.5,
road_village_street,road,1,224,0,9156.2,9315.9,
road_village_street,road,1,225,0,9162.4,9316.4,
road_village_street,road,1,226,0,9168.6,9317.0,
road_village_street,road,1,227,0,9174.7,9317.6,
road_village_street,road,1,228,0,9180.8,9318.1,
road_village_street,road,1,229,0,9186.7,9318.7,
road_village_street,road,1,230,0,9192.4,9319.3,
road_village_street,road,1,231,0,9198.0,9319.9,
road_village_street,road,1,232,0,9203.3,9320.5,
road_village_street,road,1,233,0,9208.5,9321.1,
road_village_street,road,1,234,0,9213.4,9321.6,
road_village_street,road,1,235,0,9218.0,9322.2,
road_village_street,road,1,236,0,9222.4,9322.6,
road_village_street,road,1,237,0,9226.4,9323.1,
road_village_street,road,1,238,0,9230.0,9323.4,
road_village_street,road,1,239,0,9233.3,9323.8,
road_village_street,road,1,240,1,9236.2,9324.0,
road_west,road,0,0,1,7409.6,2006.5,junction_west
road_west,road,0,1,0,7391.3,2006.0,
road_west,road,0,2,0,7370.4,2005.4,
road_west,road,0,3,0,7347.1,2004.8,
road_west,road,0,4,0,7321.4,2004.1,
road_west,road,0,5,0,7293.6,2003.3,
road_west,road,0,6,0,7263.9,2002.4,
road_west,road,0,7,0,7232.4,2001.5,
road_west,road,0,8,0,7199.3,2000.6,
road_west,road,0,9,0,7164.9,1999.6,
road_west,road,0,10,0,7129.2,1998.6,
road_west,road,0,11,0,7092.4,1997.6,
road_west,road,0,12,0,7054.8,1996.6,
road_west,road,0,13,0,7016.5,1995.5,
road_west,road,0,14,0,6977.6,1994.4,
road_west,road,0,15,0,6938.5,1993.4,
road_west,road,0,16,0,6899.1,1992.3,
road_west,road,0,17,0,6859.8,1991.3,
road_west,road,0,18,0,6820.7,1990.3,
road_west,road,0,19,0,6781.9,1989.3,
road_west,road,0,20,0,6743.7,1988.3,
road_west,road,0,21,0,6706.3,1987.4,
road_west,road,0,22,0,6669.7,1986.6,
road_west,road,0,23,0,6634.2,1985.8,
road_west,road,0,24,1,6600.0,1985.0,
road_west,road,0,25,0,6566.5,1984.3,
road_west,road,0,26,0,6533.0,1983.5,
road_west,road,0,27,0,6499.5,1982.8,
road_west,road,0,28,0,6466.1,1982.0,
road_west,road,0,29,0,6432.7,1981.2,
road_west,road,0,30,0,6399.3,1980.5,
road_west,road,0,31,0,6366.0,1979.7,
road_west,road,0,32,0,6332.6,1979.0,
road_west,road,0,33,0,6299.3,1978.2,
road_west,road,0,34,0,6266.0,1977.5,
road_west,road,0,35,0,6232.7,1976.8,
road_west,road,0,36,0,6199.4,1976.2,
road_west,road,0,37,0,6166.1,1975.5,
road_west,road,0,38,0,6132.8,1974.9,
road_west,road,0,39,0,6099.6,1974.4,
road_west,road,0,40,0,6066.3,1973.9,
road_west,road,0,41,0,6033.0,1973.4,
road_west,road,0,42,0,5999.8,1973.0,
road_west,road,0,43,0,5966.5,1972.7,
road_west,road,0,44,0,5933.2,1972.4,
road_west,road,0,45,0,5899.9,1972.2,
road_west,road,0,46,0,5866.6,1972.0,
road_west,road,0,47,0,5833.3,1972.0,
road_west,road,0,48,1,5800.0,1972.0,
road_west,road,0,49,0,5766.7,1972.1,
road_west,road,0,50,0,5733.3,1972.3,
road_west,road,0,51,0,5700.0,1972.6,
road_west,road,0,52,0,5666.7,1972.9,
road_west,road,0,53,0,5633.3,1973.3,
road_west,road,0,54,0,5600.0,1973.8,
road_west,road,0,55,0,5566.7,1974.4,
road_west,road,0,56,0,5533.3,1975.0,
road_west,road,0,57,0,5500.0,1975.6,
road_west,road,0,58,0,5466.7,1976.3,
road_west,road,0,59,0,5433.3,1977.0,
road_west,road,0,60,0,5400.0,1977.8,
road_west,road,0,61,0,5366.7,1978.6,
road_west,road,0,62,0,5333.3,1979.4,
road_west,road,0,63,0,5300.0,1980.3,
road_west,road,0,64,0,5266.7,1981.1,
road_west,road,0,65,0,5233.3,1982.0,
road_west,road,0,66,0,5200.0,1982.9,
road_west,road,0,67,0,5166.7,1983.8,
road_west,road,0,68,0,5133.3,1984.7,
road_west,road,0,69,0,5100.0,1985.5,
road_west,road,0,70,0,5066.7,1986.4,
road_west,road,0,71,0,5033.3,1987.2,
road_west,road,0,72,1,5000.0,1988.0,
road_west,road,0,73,0,4966.7,1988.8,
road_west,road,0,74,0,4933.3,1989.5,
road_west,road,0,75,0,4900.0,1990.1,
road_west,road,0,76,0,4866.7,1990.7,
road_west,road,0,77,0,4833.3,1991.3,
road_west,road,0,78,0,4800.0,1991.8,
road_west,road,0,79,0,4766.7,1992.4,
road_west,road,0,80,0,4733.3,1992.9,
road_west,road,0,81,0,4700.0,1993.5,
road_west,road,0,82,0,4666.7,1994.1,
road_west,road,0,83,0,4633.3,1994.7,
road_west,road,0,84,0,4600.0,1995.3,
road_west,road,0,85,0,4566.7,1996.0,
road_west,road,0,86,0,4533.3,1996.8,
road_west,road,0,87,0,4500.0,1997.6,
road_west,road,0,88,0,4466.7,1998.5,
road_west,road,0,89,0,4433.3,1999.5,
road_west,road,0,90,0,4400.0,2000.6,
road_west,road,0,91,0,4366.7,2001.9,
road_west,road,0,92,0,4333.3,2003.2,
road_west,road,0,93,0,4300.0,2004.7,
road_west,road,0,94,0,4266.7,2006.3,
road_west,road,0,95,0,4233.3,2008.1,
road_west,road,0,96,1,4200.0,2010.0,forest_edge
road_west,road,0,97,0,4166.7,2012.2,
road_west,road,0,98,0,4133.3,2014.9,
road_west,road,0,99,0,4100.0,2017.9,
road_west,road,0,100,0,4066.7,2021.2,
